dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0
gift_cards,random,22,0.188993007255284,markov|order=1;smoothing=0.0;decay=true|frac=1.0,33,1,28.58986663020755,0.188993007255284,0.188993007255284,0.188993007255284
gift_cards,tpe,22,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,83,588,31.59063996307328,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,22,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,37,0,28.510644156878815,0.194216683872082,0.194216683872082,0.194216683872082
gift_cards,hyperband,22,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,38,0,29.479315649889877,0.175890756358624,0.175890756358624,0.193607009592108
gift_cards,sm2,22,0.18979372851436,itemknn|topk=100;shrink=0.0|frac=1.0,43,0,28.819202594184603,0.18979372851436,0.18979372851436,0.18979372851436
gift_cards,bocs,22,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,42,0,30.303287319165893,0.189495277955462,0.189495277955462,0.193607009592108
gift_cards,fmqa,22,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,53,0,28.563397530175607,0.194216683872082,0.197490449933868,0.197490449933868
gift_cards,grid,23,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.99954829863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,23,0.193502071228851,markov|order=1;smoothing=0.1;decay=true|frac=1.0,53,0,31.415232495044027,0.190153832497763,0.193502071228851,0.193502071228851
gift_cards,tpe,23,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,78,559,29.049410134412764,0.18979372851436,0.197726006069792,0.197726006069792
gift_cards,successive_halving,23,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,52,0,28.84452424167639,0.180680435277228,0.197726006069792,0.197726006069792
gift_cards,hyperband,23,0.182021870088859,itemknn|topk=100;shrink=10.0|frac=0.5,50,0,28.83243396722421,0.149787903269259,0.182021870088859,0.182021870088859
